date,year,month,month_name,day,season,city,country,continent,latitude,longitude,temperature_2m_mean,temperature_2m_max,temperature_2m_min,city_mean_temperature,temperature_anomaly,rolling_7d_avg,rolling_30d_avg,data_source,continent_yearly_mean,city_yearly_mean,global_daily_mean
2015-01-01,2015,1,January,1,Winter,Cairo,Egypt,Africa,30.0444,31.2357,12.3,15.5,7.9,23.197946892964687,-10.897946892964686,12.3,12.3,Open-Meteo Archive API,19.713424657534247,22.526027397260275,11.780000000000001
2015-01-01,2015,1,January,1,Winter,Cape Town,South Africa,Africa,-33.9249,18.4241,21.6,25.0,18.7,17.00350396934027,4.596496030659733,21.6,21.6,Open-Meteo Archive API,19.713424657534247,17.254794520547946,11.780000000000001
2015-01-01,2015,1,January,1,Winter,Nairobi,Kenya,Africa,-1.2921,36.8219,20.5,27.5,13.7,18.95373665480427,1.5462633451957295,20.5,20.5,Open-Meteo Archive API,19.713424657534247,19.35945205479452,11.780000000000001
2015-01-01,2015,1,January,1,Winter,Delhi,India,Asia,28.6139,77.209,16.3,21.3,12.0,24.53320558445113,-8.233205584451131,16.3,16.3,Open-Meteo Archive API,22.042648401826483,24.382465753424658,11.780000000000001
2015-01-01,2015,1,January,1,Winter,Singapore,Singapore,Asia,1.3521,103.8198,24.6,25.4,24.0,26.69879551053928,-2.0987955105392793,24.6,24.6,Open-Meteo Archive API,22.042648401826483,26.568493150684933,11.780000000000001
2015-01-01,2015,1,January,1,Winter,Tokyo,Japan,Asia,35.6762,139.6503,2.5,4.7,-0.6,15.62198193265809,-13.12198193265809,2.5,2.5,Open-Meteo Archive API,22.042648401826483,15.176986301369864,11.780000000000001
2015-01-01,2015,1,January,1,Winter,Sydney,Australia,Australia,-33.8688,151.2093,23.1,26.7,20.0,17.55176567205037,5.548234327949633,23.1,23.1,Open-Meteo Archive API,17.503013698630138,17.503013698630138,11.780000000000001
2015-01-01,2015,1,January,1,Winter,Berlin,Germany,Europe,52.52,13.405,2.8,4.4,0.9,10.884560635094443,-8.084560635094444,2.8,2.8,Open-Meteo Archive API,11.363287671232875,10.834520547945205,11.780000000000001
2015-01-01,2015,1,January,1,Winter,London,United Kingdom,Europe,51.5072,-0.1276,7.6,10.8,4.7,11.335067068163154,-3.735067068163154,7.6,7.6,Open-Meteo Archive API,11.363287671232875,11.01068493150685,11.780000000000001
2015-01-01,2015,1,January,1,Winter,Paris,France,Europe,48.8566,2.3522,-0.6,1.5,-3.1,12.333260333972076,-12.933260333972076,-0.6,-0.6,Open-Meteo Archive API,11.363287671232875,12.244657534246576,11.780000000000001
2015-01-01,2015,1,January,1,Winter,Los Angeles,USA,North America,34.0522,-118.2437,5.8,13.2,-0.1,18.159074733096087,-12.359074733096087,5.8,5.8,Open-Meteo Archive API,13.137625570776256,19.276986301369863,11.780000000000001
2015-01-01,2015,1,January,1,Winter,New York,USA,North America,40.7128,-74.006,-1.5,2.4,-4.4,12.512455516014237,-14.012455516014237,-1.5,-1.5,Open-Meteo Archive API,13.137625570776256,11.757534246575343,11.780000000000001
2015-01-01,2015,1,January,1,Winter,Toronto,Canada,North America,43.6532,-79.3832,-4.2,-1.6,-6.7,9.317601970982754,-13.517601970982753,-4.2,-4.2,Open-Meteo Archive API,13.137625570776256,8.378356164383561,11.780000000000001
2015-01-01,2015,1,January,1,Winter,Buenos Aires,Argentina,South America,-34.6037,-58.3816,19.8,22.8,15.9,17.580043799616757,2.219956200383244,19.8,19.8,Open-Meteo Archive API,19.076575342465752,17.82849315068493,11.780000000000001
2015-01-01,2015,1,January,1,Winter,Sao Paulo,Brazil,South America,-23.5505,-46.6333,26.1,31.4,21.7,19.493183684642762,6.606816315357239,26.1,26.1,Open-Meteo Archive API,19.076575342465752,20.324657534246576,11.780000000000001
2015-01-02,2015,1,January,2,Winter,Cairo,Egypt,Africa,30.0444,31.2357,11.3,17.6,5.2,23.197946892964687,-11.897946892964686,11.8,11.8,Open-Meteo Archive API,19.713424657534247,22.526027397260275,12.333333333333334
2015-01-02,2015,1,January,2,Winter,Cape Town,South Africa,Africa,-33.9249,18.4241,20.7,24.1,17.5,17.00350396934027,3.6964960306597305,21.15,21.15,Open-Meteo Archive API,19.713424657534247,17.254794520547946,12.333333333333334
2015-01-02,2015,1,January,2,Winter,Nairobi,Kenya,Africa,-1.2921,36.8219,20.7,28.3,12.9,18.95373665480427,1.7462633451957288,20.6,20.6,Open-Meteo Archive API,19.713424657534247,19.35945205479452,12.333333333333334
2015-01-02,2015,1,January,2,Winter,Delhi,India,Asia,28.6139,77.209,15.3,17.2,14.2,24.53320558445113,-9.233205584451131,15.8,15.8,Open-Meteo Archive API,22.042648401826483,24.382465753424658,12.333333333333334
2015-01-02,2015,1,January,2,Winter,Singapore,Singapore,Asia,1.3521,103.8198,25.5,27.9,24.0,26.69879551053928,-1.1987955105392807,25.05,25.05,Open-Meteo Archive API,22.042648401826483,26.568493150684933,12.333333333333334
2015-01-02,2015,1,January,2,Winter,Tokyo,Japan,Asia,35.6762,139.6503,1.0,5.5,-2.8,15.62198193265809,-14.62198193265809,1.75,1.75,Open-Meteo Archive API,22.042648401826483,15.176986301369864,12.333333333333334
2015-01-02,2015,1,January,2,Winter,Sydney,Australia,Australia,-33.8688,151.2093,22.9,26.5,20.8,17.55176567205037,5.34823432794963,23.0,23.0,Open-Meteo Archive API,17.503013698630138,17.503013698630138,12.333333333333334
2015-01-02,2015,1,January,2,Winter,Berlin,Germany,Europe,52.52,13.405,4.6,7.5,1.6,10.884560635094443,-6.284560635094444,3.6999999999999997,3.6999999999999997,Open-Meteo Archive API,11.363287671232875,10.834520547945205,12.333333333333334
2015-01-02,2015,1,January,2,Winter,London,United Kingdom,Europe,51.5072,-0.1276,7.9,12.4,3.0,11.335067068163154,-3.4350670681631534,7.75,7.75,Open-Meteo Archive API,11.363287671232875,11.01068493150685,12.333333333333334
2015-01-02,2015,1,January,2,Winter,Paris,France,Europe,48.8566,2.3522,5.0,10.0,0.1,12.333260333972076,-7.333260333972076,2.2,2.2,Open-Meteo Archive API,11.363287671232875,12.244657534246576,12.333333333333334
2015-01-02,2015,1,January,2,Winter,Los Angeles,USA,North America,34.0522,-118.2437,6.7,14.1,0.8,18.159074733096087,-11.459074733096088,6.25,6.25,Open-Meteo Archive API,13.137625570776256,19.276986301369863,12.333333333333334
2015-01-02,2015,1,January,2,Winter,New York,USA,North America,40.7128,-74.006,0.9,5.3,-2.4,12.512455516014237,-11.612455516014236,-0.3,-0.3,Open-Meteo Archive API,13.137625570776256,11.757534246575343,12.333333333333334
2015-01-02,2015,1,January,2,Winter,Toronto,Canada,North America,43.6532,-79.3832,-2.3,-0.6,-4.5,9.317601970982754,-11.617601970982754,-3.25,-3.25,Open-Meteo Archive API,13.137625570776256,8.378356164383561,12.333333333333334
2015-01-02,2015,1,January,2,Winter,Buenos Aires,Argentina,South America,-34.6037,-58.3816,19.0,23.6,14.1,17.580043799616757,1.4199562003832433,19.4,19.4,Open-Meteo Archive API,19.076575342465752,17.82849315068493,12.333333333333334
2015-01-02,2015,1,January,2,Winter,Sao Paulo,Brazil,South America,-23.5505,-46.6333,25.8,30.8,22.1,19.493183684642762,6.3068163153572385,25.950000000000003,25.950000000000003,Open-Meteo Archive API,19.076575342465752,20.324657534246576,12.333333333333334
2015-01-03,2015,1,January,3,Winter,Cairo,Egypt,Africa,30.0444,31.2357,11.3,16.9,6.2,23.197946892964687,-11.897946892964686,11.633333333333335,11.633333333333335,Open-Meteo Archive API,19.713424657534247,22.526027397260275,12.333333333333334
2015-01-03,2015,1,January,3,Winter,Cape Town,South Africa,Africa,-33.9249,18.4241,20.5,24.3,15.8,17.00350396934027,3.4964960306597312,20.933333333333334,20.933333333333334,Open-Meteo Archive API,19.713424657534247,17.254794520547946,12.333333333333334
2015-01-03,2015,1,January,3,Winter,Nairobi,Kenya,Africa,-1.2921,36.8219,21.1,29.1,13.1,18.95373665480427,2.146263345195731,20.766666666666666,20.766666666666666,Open-Meteo Archive API,19.713424657534247,19.35945205479452,12.333333333333334
2015-01-03,2015,1,January,3,Winter,Delhi,India,Asia,28.6139,77.209,15.6,17.9,14.0,24.53320558445113,-8.933205584451132,15.733333333333334,15.733333333333334,Open-Meteo Archive API,22.042648401826483,24.382465753424658,12.333333333333334
2015-01-03,2015,1,January,3,Winter,Singapore,Singapore,Asia,1.3521,103.8198,25.7,28.1,24.0,26.69879551053928,-0.9987955105392814,25.266666666666666,25.266666666666666,Open-Meteo Archive API,22.042648401826483,26.568493150684933,12.333333333333334
2015-01-03,2015,1,January,3,Winter,Tokyo,Japan,Asia,35.6762,139.6503,1.9,6.9,-1.6,15.62198193265809,-13.721981932658089,1.8,1.8,Open-Meteo Archive API,22.042648401826483,15.176986301369864,12.333333333333334
2015-01-03,2015,1,January,3,Winter,Sydney,Australia,Australia,-33.8688,151.2093,23.8,27.1,21.2,17.55176567205037,6.248234327949632,23.266666666666666,23.266666666666666,Open-Meteo Archive API,17.503013698630138,17.503013698630138,12.333333333333334
2015-01-03,2015,1,January,3,Winter,Berlin,Germany,Europe,52.52,13.405,3.9,5.1,2.9,10.884560635094443,-6.984560635094443,3.766666666666666,3.766666666666666,Open-Meteo Archive API,11.363287671232875,10.834520547945205,12.333333333333334
2015-01-03,2015,1,January,3,Winter,London,United Kingdom,Europe,51.5072,-0.1276,4.0,5.1,2.8,11.335067068163154,-7.335067068163154,6.5,6.5,Open-Meteo Archive API,11.363287671232875,11.01068493150685,12.333333333333334
2015-01-03,2015,1,January,3,Winter,Paris,France,Europe,48.8566,2.3522,5.9,12.1,-1.7,12.333260333972076,-6.4332603339720755,3.4333333333333336,3.4333333333333336,Open-Meteo Archive API,11.363287671232875,12.244657534246576,12.333333333333334
2015-01-03,2015,1,January,3,Winter,Los Angeles,USA,North America,34.0522,-118.2437,7.1,14.6,1.0,18.159074733096087,-11.059074733096088,6.533333333333334,6.533333333333334,Open-Meteo Archive API,13.137625570776256,19.276986301369863,12.333333333333334
2015-01-03,2015,1,January,3,Winter,New York,USA,North America,40.7128,-74.006,0.9,6.8,-3.3,12.512455516014237,-11.612455516014236,0.10000000000000002,0.10000000000000002,Open-Meteo Archive API,13.137625570776256,11.757534246575343,12.333333333333334
2015-01-03,2015,1,January,3,Winter,Toronto,Canada,North America,43.6532,-79.3832,-0.9,2.0,-5.1,9.317601970982754,-10.217601970982754,-2.466666666666667,-2.466666666666667,Open-Meteo Archive API,13.137625570776256,8.378356164383561,12.333333333333334
2015-01-03,2015,1,January,3,Winter,Buenos Aires,Argentina,South America,-34.6037,-58.3816,21.6,27.1,15.8,17.580043799616757,4.019956200383245,20.133333333333336,20.133333333333336,Open-Meteo Archive API,19.076575342465752,17.82849315068493,12.333333333333334
2015-01-03,2015,1,January,3,Winter,Sao Paulo,Brazil,South America,-23.5505,-46.6333,22.6,24.9,21.3,19.493183684642762,3.1068163153572392,24.833333333333332,24.833333333333332,Open-Meteo Archive API,19.076575342465752,20.324657534246576,12.333333333333334
2015-01-04,2015,1,January,4,Winter,Cairo,Egypt,Africa,30.0444,31.2357,11.8,17.6,5.8,23.197946892964687,-11.397946892964686,11.675,11.675,Open-Meteo Archive API,19.713424657534247,22.526027397260275,12.926666666666668
2015-01-04,2015,1,January,4,Winter,Cape Town,South Africa,Africa,-33.9249,18.4241,20.5,24.1,17.6,17.00350396934027,3.4964960306597312,20.825,20.825,Open-Meteo Archive API,19.713424657534247,17.254794520547946,12.926666666666668
2015-01-04,2015,1,January,4,Winter,Nairobi,Kenya,Africa,-1.2921,36.8219,21.8,30.2,13.9,18.95373665480427,2.84626334519573,21.025,21.025,Open-Meteo Archive API,19.713424657534247,19.35945205479452,12.926666666666668
2015-01-04,2015,1,January,4,Winter,Delhi,India,Asia,28.6139,77.209,14.4,19.1,10.9,24.53320558445113,-10.133205584451131,15.4,15.4,Open-Meteo Archive API,22.042648401826483,24.382465753424658,12.926666666666668
2015-01-04,2015,1,January,4,Winter,Singapore,Singapore,Asia,1.3521,103.8198,25.9,28.5,24.6,26.69879551053928,-0.7987955105392821,25.425,25.425,Open-Meteo Archive API,22.042648401826483,26.568493150684933,12.926666666666668
2015-01-04,2015,1,January,4,Winter,Tokyo,Japan,Asia,35.6762,139.6503,1.6,7.7,-2.8,15.62198193265809,-14.02198193265809,1.75,1.75,Open-Meteo Archive API,22.042648401826483,15.176986301369864,12.926666666666668
2015-01-04,2015,1,January,4,Winter,Sydney,Australia,Australia,-33.8688,151.2093,24.4,29.0,20.7,17.55176567205037,6.84823432794963,23.55,23.55,Open-Meteo Archive API,17.503013698630138,17.503013698630138,12.926666666666668
2015-01-04,2015,1,January,4,Winter,Berlin,Germany,Europe,52.52,13.405,3.0,4.2,1.6,10.884560635094443,-7.884560635094443,3.5749999999999997,3.5749999999999997,Open-Meteo Archive API,11.363287671232875,10.834520547945205,12.926666666666668
2015-01-04,2015,1,January,4,Winter,London,United Kingdom,Europe,51.5072,-0.1276,2.2,3.5,-0.3,11.335067068163154,-9.135067068163153,5.425,5.425,Open-Meteo Archive API,11.363287671232875,11.01068493150685,12.926666666666668
2015-01-04,2015,1,January,4,Winter,Paris,France,Europe,48.8566,2.3522,4.4,10.6,2.1,12.333260333972076,-7.9332603339720755,3.6750000000000003,3.6750000000000003,Open-Meteo Archive API,11.363287671232875,12.244657534246576,12.926666666666668
2015-01-04,2015,1,January,4,Winter,Los Angeles,USA,North America,34.0522,-118.2437,9.6,19.5,2.2,18.159074733096087,-8.559074733096088,7.3,7.3,Open-Meteo Archive API,13.137625570776256,19.276986301369863,12.926666666666668
2015-01-04,2015,1,January,4,Winter,New York,USA,North America,40.7128,-74.006,9.6,13.4,6.6,12.512455516014237,-2.912455516014237,2.475,2.475,Open-Meteo Archive API,13.137625570776256,11.757534246575343,12.926666666666668
2015-01-04,2015,1,January,4,Winter,Toronto,Canada,North America,43.6532,-79.3832,2.2,5.6,-1.4,9.317601970982754,-7.117601970982753,-1.2999999999999998,-1.2999999999999998,Open-Meteo Archive API,13.137625570776256,8.378356164383561,12.926666666666668
2015-01-04,2015,1,January,4,Winter,Buenos Aires,Argentina,South America,-34.6037,-58.3816,20.0,23.6,15.6,17.580043799616757,2.4199562003832433,20.1,20.1,Open-Meteo Archive API,19.076575342465752,17.82849315068493,12.926666666666668
2015-01-04,2015,1,January,4,Winter,Sao Paulo,Brazil,South America,-23.5505,-46.6333,22.5,25.5,21.1,19.493183684642762,3.006816315357238,24.25,24.25,Open-Meteo Archive API,19.076575342465752,20.324657534246576,12.926666666666668
2015-01-05,2015,1,January,5,Winter,Cairo,Egypt,Africa,30.0444,31.2357,12.9,17.8,7.3,23.197946892964687,-10.297946892964687,11.92,11.92,Open-Meteo Archive API,19.713424657534247,22.526027397260275,12.386666666666667
2015-01-05,2015,1,January,5,Winter,Cape Town,South Africa,Africa,-33.9249,18.4241,20.5,22.6,18.5,17.00350396934027,3.4964960306597312,20.759999999999998,20.759999999999998,Open-Meteo Archive API,19.713424657534247,17.254794520547946,12.386666666666667
2015-01-05,2015,1,January,5,Winter,Nairobi,Kenya,Africa,-1.2921,36.8219,22.3,29.4,15.3,18.95373665480427,3.34626334519573,21.28,21.28,Open-Meteo Archive API,19.713424657534247,19.35945205479452,12.386666666666667
2015-01-05,2015,1,January,5,Winter,Delhi,India,Asia,28.6139,77.209,14.3,20.7,9.6,24.53320558445113,-10.233205584451131,15.180000000000001,15.180000000000001,Open-Meteo Archive API,22.042648401826483,24.382465753424658,12.386666666666667
2015-01-05,2015,1,January,5,Winter,Singapore,Singapore,Asia,1.3521,103.8198,26.0,28.7,24.1,26.69879551053928,-0.6987955105392807,25.54,25.54,Open-Meteo Archive API,22.042648401826483,26.568493150684933,12.386666666666667
2015-01-05,2015,1,January,5,Winter,Tokyo,Japan,Asia,35.6762,139.6503,4.5,10.2,-1.3,15.62198193265809,-11.12198193265809,2.3,2.3,Open-Meteo Archive API,22.042648401826483,15.176986301369864,12.386666666666667
2015-01-05,2015,1,January,5,Winter,Sydney,Australia,Australia,-33.8688,151.2093,21.7,23.4,20.4,17.55176567205037,4.1482343279496305,23.18,23.18,Open-Meteo Archive API,17.503013698630138,17.503013698630138,12.386666666666667
2015-01-05,2015,1,January,5,Winter,Berlin,Germany,Europe,52.52,13.405,2.8,3.7,1.1,10.884560635094443,-8.084560635094444,3.4199999999999995,3.4199999999999995,Open-Meteo Archive API,11.363287671232875,10.834520547945205,12.386666666666667
2015-01-05,2015,1,January,5,Winter,London,United Kingdom,Europe,51.5072,-0.1276,6.4,9.4,3.7,11.335067068163154,-4.935067068163153,5.62,5.62,Open-Meteo Archive API,11.363287671232875,11.01068493150685,12.386666666666667
2015-01-05,2015,1,January,5,Winter,Paris,France,Europe,48.8566,2.3522,0.5,4.4,-2.7,12.333260333972076,-11.833260333972076,3.04,3.04,Open-Meteo Archive API,11.363287671232875,12.244657534246576,12.386666666666667
2015-01-05,2015,1,January,5,Winter,Los Angeles,USA,North America,34.0522,-118.2437,13.9,25.1,7.1,18.159074733096087,-4.259074733096087,8.620000000000001,8.620000000000001,Open-Meteo Archive API,13.137625570776256,19.276986301369863,12.386666666666667
2015-01-05,2015,1,January,5,Winter,New York,USA,North America,40.7128,-74.006,1.2,7.1,-4.0,12.512455516014237,-11.312455516014237,2.2199999999999998,2.2199999999999998,Open-Meteo Archive API,13.137625570776256,11.757534246575343,12.386666666666667
2015-01-05,2015,1,January,5,Winter,Toronto,Canada,North America,43.6532,-79.3832,-8.2,-2.2,-11.5,9.317601970982754,-17.517601970982753,-2.6799999999999997,-2.6799999999999997,Open-Meteo Archive API,13.137625570776256,8.378356164383561,12.386666666666667
2015-01-05,2015,1,January,5,Winter,Buenos Aires,Argentina,South America,-34.6037,-58.3816,25.0,30.3,19.6,17.580043799616757,7.419956200383243,21.080000000000002,21.080000000000002,Open-Meteo Archive API,19.076575342465752,17.82849315068493,12.386666666666667
2015-01-05,2015,1,January,5,Winter,Sao Paulo,Brazil,South America,-23.5505,-46.6333,22.0,25.0,20.2,19.493183684642762,2.506816315357238,23.8,23.8,Open-Meteo Archive API,19.076575342465752,20.324657534246576,12.386666666666667
2015-01-06,2015,1,January,6,Winter,Cairo,Egypt,Africa,30.0444,31.2357,12.9,15.0,9.7,23.197946892964687,-10.297946892964687,12.083333333333334,12.083333333333334,Open-Meteo Archive API,19.713424657534247,22.526027397260275,12.58
2015-01-06,2015,1,January,6,Winter,Cape Town,South Africa,Africa,-33.9249,18.4241,21.4,25.1,18.4,17.00350396934027,4.39649603065973,20.866666666666667,20.866666666666667,Open-Meteo Archive API,19.713424657534247,17.254794520547946,12.58
2015-01-06,2015,1,January,6,Winter,Nairobi,Kenya,Africa,-1.2921,36.8219,21.8,28.4,16.8,18.95373665480427,2.84626334519573,21.366666666666664,21.366666666666664,Open-Meteo Archive API,19.713424657534247,19.35945205479452,12.58
2015-01-06,2015,1,January,6,Winter,Delhi,India,Asia,28.6139,77.209,15.1,20.6,10.5,24.53320558445113,-9.433205584451132,15.166666666666666,15.166666666666666,Open-Meteo Archive API,22.042648401826483,24.382465753424658,12.58
2015-01-06,2015,1,January,6,Winter,Singapore,Singapore,Asia,1.3521,103.8198,25.7,28.6,24.4,26.69879551053928,-0.9987955105392814,25.566666666666666,25.566666666666666,Open-Meteo Archive API,22.042648401826483,26.568493150684933,12.58
2015-01-06,2015,1,January,6,Winter,Tokyo,Japan,Asia,35.6762,139.6503,9.3,13.0,4.5,15.62198193265809,-6.321981932658089,3.466666666666667,3.466666666666667,Open-Meteo Archive API,22.042648401826483,15.176986301369864,12.58
2015-01-06,2015,1,January,6,Winter,Sydney,Australia,Australia,-33.8688,151.2093,22.7,25.2,19.3,17.55176567205037,5.1482343279496305,23.099999999999998,23.099999999999998,Open-Meteo Archive API,17.503013698630138,17.503013698630138,12.58
2015-01-06,2015,1,January,6,Winter,Berlin,Germany,Europe,52.52,13.405,1.2,3.0,-0.5,10.884560635094443,-9.684560635094444,3.0500000000000003,3.0500000000000003,Open-Meteo Archive API,11.363287671232875,10.834520547945205,12.58
2015-01-06,2015,1,January,6,Winter,London,United Kingdom,Europe,51.5072,-0.1276,6.4,9.9,1.9,11.335067068163154,-4.935067068163153,5.75,5.75,Open-Meteo Archive API,11.363287671232875,11.01068493150685,12.58
2015-01-06,2015,1,January,6,Winter,Paris,France,Europe,48.8566,2.3522,0.8,5.6,-3.5,12.333260333972076,-11.533260333972075,2.6666666666666665,2.6666666666666665,Open-Meteo Archive API,11.363287671232875,12.244657534246576,12.58
2015-01-06,2015,1,January,6,Winter,Los Angeles,USA,North America,34.0522,-118.2437,16.6,28.2,8.9,18.159074733096087,-1.559074733096086,9.950000000000001,9.950000000000001,Open-Meteo Archive API,13.137625570776256,19.276986301369863,12.58
2015-01-06,2015,1,January,6,Winter,New York,USA,North America,40.7128,-74.006,-5.7,-4.4,-6.7,12.512455516014237,-18.212455516014238,0.9,0.9,Open-Meteo Archive API,13.137625570776256,11.757534246575343,12.58
2015-01-06,2015,1,January,6,Winter,Toronto,Canada,North America,43.6532,-79.3832,-9.2,-6.7,-11.6,9.317601970982754,-18.517601970982753,-3.766666666666666,-3.766666666666666,Open-Meteo Archive API,13.137625570776256,8.378356164383561,12.58
2015-01-06,2015,1,January,6,Winter,Buenos Aires,Argentina,South America,-34.6037,-58.3816,26.8,29.8,24.8,17.580043799616757,9.219956200383244,22.03333333333333,22.03333333333333,Open-Meteo Archive API,19.076575342465752,17.82849315068493,12.58
2015-01-06,2015,1,January,6,Winter,Sao Paulo,Brazil,South America,-23.5505,-46.6333,22.9,27.6,20.1,19.493183684642762,3.4068163153572364,23.650000000000002,23.650000000000002,Open-Meteo Archive API,19.076575342465752,20.324657534246576,12.58
2015-01-07,2015,1,January,7,Winter,Cairo,Egypt,Africa,30.0444,31.2357,10.0,13.0,8.1,23.197946892964687,-13.197946892964687,11.785714285714286,11.785714285714286,Open-Meteo Archive API,19.713424657534247,22.526027397260275,11.733333333333333
2015-01-07,2015,1,January,7,Winter,Cape Town,South Africa,Africa,-33.9249,18.4241,22.8,29.9,17.0,17.00350396934027,5.796496030659732,21.142857142857142,21.142857142857142,Open-Meteo Archive API,19.713424657534247,17.254794520547946,11.733333333333333
2015-01-07,2015,1,January,7,Winter,Nairobi,Kenya,Africa,-1.2921,36.8219,20.8,26.8,15.6,18.95373665480427,1.8462633451957302,21.285714285714285,21.285714285714285,Open-Meteo Archive API,19.713424657534247,19.35945205479452,11.733333333333333
2015-01-07,2015,1,January,7,Winter,Delhi,India,Asia,28.6139,77.209,13.8,18.1,10.0,24.53320558445113,-10.733205584451131,14.971428571428572,14.971428571428572,Open-Meteo Archive API,22.042648401826483,24.382465753424658,11.733333333333333
2015-01-07,2015,1,January,7,Winter,Singapore,Singapore,Asia,1.3521,103.8198,25.7,29.0,24.0,26.69879551053928,-0.9987955105392814,25.585714285714285,25.585714285714285,Open-Meteo Archive API,22.042648401826483,26.568493150684933,11.733333333333333
2015-01-07,2015,1,January,7,Winter,Tokyo,Japan,Asia,35.6762,139.6503,3.7,7.3,1.4,15.62198193265809,-11.921981932658088,3.5,3.5,Open-Meteo Archive API,22.042648401826483,15.176986301369864,11.733333333333333
2015-01-07,2015,1,January,7,Winter,Sydney,Australia,Australia,-33.8688,151.2093,23.5,26.4,21.1,17.55176567205037,5.948234327949631,23.157142857142855,23.157142857142855,Open-Meteo Archive API,17.503013698630138,17.503013698630138,11.733333333333333
2015-01-07,2015,1,January,7,Winter,Berlin,Germany,Europe,52.52,13.405,2.1,4.7,-0.1,10.884560635094443,-8.784560635094444,2.914285714285714,2.914285714285714,Open-Meteo Archive API,11.363287671232875,10.834520547945205,11.733333333333333
2015-01-07,2015,1,January,7,Winter,London,United Kingdom,Europe,51.5072,-0.1276,5.1,9.5,0.6,11.335067068163154,-6.235067068163154,5.6571428571428575,5.6571428571428575,Open-Meteo Archive API,11.363287671232875,11.01068493150685,11.733333333333333
2015-01-07,2015,1,January,7,Winter,Paris,France,Europe,48.8566,2.3522,3.1,5.5,-1.3,12.333260333972076,-9.233260333972076,2.7285714285714286,2.7285714285714286,Open-Meteo Archive API,11.363287671232875,12.244657534246576,11.733333333333333
2015-01-07,2015,1,January,7,Winter,Los Angeles,USA,North America,34.0522,-118.2437,17.0,27.6,9.6,18.159074733096087,-1.1590747330960873,10.957142857142857,10.957142857142857,Open-Meteo Archive API,13.137625570776256,19.276986301369863,11.733333333333333
2015-01-07,2015,1,January,7,Winter,New York,USA,North America,40.7128,-74.006,-7.2,-4.2,-12.5,12.512455516014237,-19.712455516014238,-0.2571428571428571,-0.2571428571428571,Open-Meteo Archive API,13.137625570776256,11.757534246575343,11.733333333333333
2015-01-07,2015,1,January,7,Winter,Toronto,Canada,North America,43.6532,-79.3832,-13.4,-8.0,-16.2,9.317601970982754,-22.717601970982756,-5.142857142857143,-5.142857142857143,Open-Meteo Archive API,13.137625570776256,8.378356164383561,11.733333333333333
2015-01-07,2015,1,January,7,Winter,Buenos Aires,Argentina,South America,-34.6037,-58.3816,24.5,27.0,22.3,17.580043799616757,6.919956200383243,22.385714285714283,22.385714285714283,Open-Meteo Archive API,19.076575342465752,17.82849315068493,11.733333333333333
2015-01-07,2015,1,January,7,Winter,Sao Paulo,Brazil,South America,-23.5505,-46.6333,24.5,30.2,20.1,19.493183684642762,5.006816315357238,23.771428571428572,23.771428571428572,Open-Meteo Archive API,19.076575342465752,20.324657534246576,11.733333333333333
2015-01-08,2015,1,January,8,Winter,Cairo,Egypt,Africa,30.0444,31.2357,9.3,13.0,6.0,23.197946892964687,-13.897946892964686,11.357142857142858,11.475000000000001,Open-Meteo Archive API,19.713424657534247,22.526027397260275,12.0
2015-01-08,2015,1,January,8,Winter,Cape Town,South Africa,Africa,-33.9249,18.4241,21.2,24.5,19.0,17.00350396934027,4.1964960306597305,21.085714285714285,21.15,Open-Meteo Archive API,19.713424657534247,17.254794520547946,12.0
2015-01-08,2015,1,January,8,Winter,Nairobi,Kenya,Africa,-1.2921,36.8219,21.0,27.3,15.4,18.95373665480427,2.0462633451957295,21.357142857142858,21.25,Open-Meteo Archive API,19.713424657534247,19.35945205479452,12.0
2015-01-08,2015,1,January,8,Winter,Delhi,India,Asia,28.6139,77.209,13.0,19.6,6.9,24.53320558445113,-11.533205584451132,14.5,14.725,Open-Meteo Archive API,22.042648401826483,24.382465753424658,12.0
2015-01-08,2015,1,January,8,Winter,Singapore,Singapore,Asia,1.3521,103.8198,24.7,26.8,23.8,26.69879551053928,-1.9987955105392814,25.599999999999998,25.475,Open-Meteo Archive API,22.042648401826483,26.568493150684933,12.0
2015-01-08,2015,1,January,8,Winter,Tokyo,Japan,Asia,35.6762,139.6503,3.9,8.8,1.0,15.62198193265809,-11.721981932658089,3.7,3.5500000000000003,Open-Meteo Archive API,22.042648401826483,15.176986301369864,12.0
2015-01-08,2015,1,January,8,Winter,Sydney,Australia,Australia,-33.8688,151.2093,23.1,26.5,19.9,17.55176567205037,5.548234327949633,23.157142857142855,23.15,Open-Meteo Archive API,17.503013698630138,17.503013698630138,12.0
2015-01-08,2015,1,January,8,Winter,Berlin,Germany,Europe,52.52,13.405,3.1,6.4,0.8,10.884560635094443,-7.784560635094444,2.957142857142857,2.9375,Open-Meteo Archive API,11.363287671232875,10.834520547945205,12.0
2015-01-08,2015,1,January,8,Winter,London,United Kingdom,Europe,51.5072,-0.1276,8.5,10.9,5.7,11.335067068163154,-2.835067068163154,5.785714285714286,6.0125,Open-Meteo Archive API,11.363287671232875,11.01068493150685,12.0
2015-01-08,2015,1,January,8,Winter,Paris,France,Europe,48.8566,2.3522,7.9,10.3,5.0,12.333260333972076,-4.4332603339720755,3.942857142857143,3.375,Open-Meteo Archive API,11.363287671232875,12.244657534246576,12.0
